"route","mod","aic","dAIC","z"
"840_89_043","fish",337.346496854396,4.22797001097365,NA
"840_89_044","tnegb",409.998195823272,0,0.00244052733552645
"840_89_044","plnorm",413.645537405515,3.64734158224337,NA
"840_89_044","fish",411.631726440671,1.63353061739917,NA
"840_89_046","tnegb",215.438937946302,0,0.00017445695203905
"840_89_046","plnorm",216.494392490898,1.05545454459582,NA
"840_89_046","fish",215.948102862735,0.509164916432553,NA
"840_89_048","tnegb",186.114548216808,2.0167748273989,0.413154674392943
"840_89_048","plnorm",185.809055330549,1.71128194113982,NA
"840_89_048","fish",184.097773389409,0,NA
"840_89_049","tnegb",281.214287797964,0,0.000410045301291668
"840_89_049","plnorm",283.979765644454,2.76547784648983,NA
"840_89_049","fish",283.153379964793,1.9390921668288,NA
"840_89_050","tnegb",525.30668543711,0,0.000438018370456925
"840_89_050","plnorm",530.993509540499,5.6868241033892,NA
"840_89_050","fish",528.463652662947,3.15696722583755,NA
"840_89_053","tnegb",258.883136103567,0.0327462038370641,5.93163004750664e-06
"840_89_053","plnorm",258.85038989973,0,NA
"840_89_053","fish",263.489712438565,4.63932253883473,NA
"840_89_054","tnegb",201.61830475519,2.00264417411407,0.00195647177995229
"840_89_054","plnorm",203.065772743078,3.4501121620014,NA
"840_89_054","fish",199.615660581076,0,NA
"840_89_055","tnegb",364.017269811768,0.667040287469035,0.00688551089288308
"840_89_055","plnorm",365.209235006505,1.85900548220616,NA
"840_89_055","fish",363.350229524299,0,NA
"840_89_057","tnegb",383.69945432277,0.638510650833098,0.00316692583869571
"840_89_057","plnorm",385.820741959754,2.75979828781669,NA
"840_89_057","fish",383.060943671937,0,NA
"840_89_058","tnegb",308.179786480651,1.18762402920817,0.00378030082128127
"840_89_058","plnorm",311.031483900639,4.03932144919582,NA
"840_89_058","fish",306.992162451443,0,NA
"840_89_061","tnegb",190.865839965241,1.4643074750706,0.000304655188575769
"840_89_061","plnorm",189.40153249017,0,NA
"840_89_061","fish",193.295835854744,3.89430336457329,NA
"840_89_063","tnegb",396.392243018183,2.00376485472356,0.0259773190270955
"840_89_063","plnorm",400.865259883636,6.47678172017709,NA
"840_89_063","fish",394.388478163459,0,NA
"840_89_065","tnegb",265.881142215799,0.56699303873495,0.000791934681192647
"840_89_065","plnorm",265.314149177064,0,NA
"840_89_065","fish",267.958733980494,2.64458480343058,NA
"840_89_066","tnegb",275.223418219833,1.66445410650863,3.16340003883182e-05
"840_89_066","plnorm",277.466814256303,3.90785014297819,NA
"840_89_066","fish",273.558964113325,0,NA
"840_89_068","tnegb",277.691790493232,1.18874292122075,0.000141565764909167
"840_89_068","plnorm",280.187125830664,3.68407825865279,NA
"840_89_068","fish",276.503047572011,0,NA
"840_89_069","tnegb",560.808003188972,0,0.00655363935179762
"840_89_069","plnorm",562.897070947171,2.08906775819923,NA
"840_89_069","fish",561.405338761497,0.597335572525481,NA
"840_89_070","tnegb",442.249346652443,0.538581482804261,0.000189130946958522
"840_89_070","plnorm",441.710765169639,0,NA
"840_89_070","fish",449.793191040663,8.08242587102461,NA
"840_89_071","tnegb",386.922928641597,0.593140274483119,7.18054649143389e-05
"840_89_071","plnorm",386.329788367114,0,NA
"840_89_071","fish",388.455658543,2.12587017588629,NA
"840_89_072","tnegb",314.787303449861,0.42848660874904,0.000106372477406009
"840_89_072","plnorm",319.60116671485,5.24234987373842,NA
"840_89_072","fish",314.358816841112,0,NA
"840_89_074","tnegb",267.117358390747,1.8747096138182,0.000824903769466159
"840_89_074","plnorm",267.901239601937,2.65859082500833,NA
"840_89_074","fish",265.242648776929,0,NA
"840_89_075","tnegb",284.183964877283,0,6.8665779484414e-05
"840_89_075","plnorm",288.175992350957,3.99202747367411,NA
"840_89_075","fish",284.89985925631,0.715894379027418,NA
"840_89_076","tnegb",316.486965069842,0,0.000475356379723063
"840_89_076","plnorm",317.873025216676,1.38606014683404,NA
"840_89_076","fish",316.532142596093,0.0451775262508249,NA
"840_89_077","tnegb",437.770459030465,0,0.000319858084341079
"840_89_077","plnorm",442.332951007898,4.56249197743296,NA
"840_89_077","fish",438.138043773992,0.367584743526606,NA
"840_89_078","tnegb",433.029205318654,0,7.81547745270793e-05
"840_89_078","plnorm",434.336375069256,1.30716975060261,NA
"840_89_078","fish",434.153246031407,1.12404071275301,NA
"840_89_079","tnegb",333.054721973573,0,0.00075763533511216
"840_89_079","plnorm",335.175412437556,2.12069046398312,NA
"840_89_079","fish",340.609985633137,7.55526365956388,NA
"840_89_080","tnegb",220.977585792049,0.807606104706565,0.00171243778768439
"840_89_080","plnorm",223.375236278545,3.20525659120256,NA
"840_89_080","fish",220.169979687343,0,NA
"840_89_081","tnegb",381.4924982764,2.83184301852452,0.000145853343592817
"840_89_081","plnorm",378.660655257875,0,NA
"840_89_081","fish",380.651471464306,1.99081620643074,NA
"840_89_111","tnegb",452.987552131026,1.95092928576508,0.00209133768390119
"840_89_111","plnorm",451.444377613332,0.407754768071072,NA
"840_89_111","fish",451.036622845261,0,NA
"840_89_113","tnegb",310.927747698659,3.72785511370984,0.00148670436807591
"840_89_113","plnorm",307.199892584949,0,NA
"840_89_113","fish",314.170835913799,6.97094332885007,NA
"840_89_145","tnegb",450.21942833487,0.933679705635541,0.0134198831785032
"840_89_145","plnorm",451.832323396543,2.54657476730904,NA
"840_89_145","fish",449.285748629234,0,NA
"840_89_152","tnegb",278.284286773805,0.158496044863,0.00115841216556199
"840_89_152","plnorm",280.826919381019,2.7011286520767,NA
"840_89_152","fish",278.125790728942,0,NA
"840_89_164","tnegb",140.102019983407,2.55795866314696,0.0901431789150744
"840_89_164","plnorm",137.54406132026,0,NA
"840_89_164","fish",138.099117854931,0.555056534670967,NA
"840_89_182","tnegb",427.372876910814,1.63007149102259,0.00272547035607876
"840_89_182","plnorm",431.2427561172,5.49995069740783,NA
"840_89_182","fish",425.742805419792,0,NA
"840_89_242","tnegb",483.598124016046,0,0.000698020699843643
"840_89_242","plnorm",484.136111713172,0.537987697126368,NA
"840_89_242","fish",485.852724219439,2.25460020339261,NA
"840_90_001","tnegb",363.834531972556,0,0.000344948213211599
"840_90_001","plnorm",366.737393856855,2.90286188429889,NA
"840_90_001","fish",365.746571687464,1.91203971490808,NA
"840_90_002","tnegb",360.939522600784,1.59176459970683,0.00399594721564027
"840_90_002","plnorm",359.347758001077,0,NA
"840_90_002","fish",365.834313441435,6.48655544035825,NA
"840_90_003","tnegb",512.821857675624,0,0.00247713259787402
"840_90_003","plnorm",513.495047350621,0.673189674996593,NA
"840_90_003","fish",518.392040517032,5.57018284140736,NA
"840_90_005","tnegb",447.693801838697,0,0.00118959680898083
"840_90_005","plnorm",452.420160566222,4.72635872752562,NA
"840_90_005","fish",449.568005582203,1.87420374350683,NA
"840_90_006","tnegb",335.761813594337,1.86107408023821,0.00230207906046597
"840_90_006","plnorm",338.941005531713,5.04026601761387,NA
"840_90_006","fish",333.900739514099,0,NA
"840_90_007","tnegb",481.861132845725,0.057951214076752,0.000222822588715222
"840_90_007","plnorm",482.841845265344,1.03866363369536,NA
"840_90_007","fish",481.803181631648,0,NA
"840_90_014","tnegb",462.239564234234,2.95798817929636,0.000243300255442136
"840_90_014","plnorm",459.281576054938,0,NA
"840_90_014","fish",466.96691040048,7.68533434554212,NA
"840_90_016","tnegb",432.481076298379,0,2.91933382082712e-05
"840_90_016","plnorm",438.923432398871,6.44235610049213,NA
"840_90_016","fish",443.097659979227,10.6165836808478,NA
"840_90_019","tnegb",368.921308365821,3.84429031238255,0.105281062247068
"840_90_019","plnorm",365.077018053439,0,NA
"840_90_019","fish",366.913756090855,1.83673803741692,NA
"840_90_020","tnegb",335.83542775499,0,0.000217758109224562
"840_90_020","plnorm",339.383482694435,3.54805493944463,NA
"840_90_020","fish",341.862991802323,6.02756404733287,NA
"840_90_023","tnegb",430.73891638299,1.42154025587035,0.000203939596005096
"840_90_023","plnorm",435.897516858964,6.58014073184376,NA
"840_90_023","fish",429.31737612712,0,NA
"840_90_024","tnegb",415.748412490074,2.62451416631683,0.000100165477242262
"840_90_024","plnorm",413.123898323757,0,NA
"840_90_024","fish",419.377255027201,6.25335670344418,NA
"840_90_025","tnegb",451.651305411108,3.06846232812467,0.00144631582746374
"840_90_025","plnorm",448.582843082983,0,NA
"840_90_025","fish",458.152355124667,9.56951204168354,NA
"840_90_026","tnegb",471.704764078034,1.36740766142412,0.000510905548603758
"840_90_026","plnorm",470.33735641661,0,NA
"840_90_026","fish",479.800766982339,9.46341056572925,NA
"840_90_027","tnegb",353.003329466009,3.59067102363377,8.23247597056373e-06
"840_90_027","plnorm",349.412658442375,0,NA
"840_90_027","fish",352.020766166933,2.60810772455744,NA
"840_90_028","tnegb",378.247078557235,0,0.000292257839628256
"840_90_028","plnorm",378.717819856435,0.470741299199801,NA
"840_90_028","fish",379.657148709974,1.41007015273959,NA
"840_90_029","tnegb",351.751782422638,0,0.0017020152688254
"840_90_029","plnorm",355.128914767571,3.37713234493248,NA
"840_90_029","fish",359.159756111449,7.40797368881073,NA
"840_90_030","tnegb",398.409003263276,0.700512081109196,0.000491678327863584
"840_90_030","plnorm",399.413192929347,1.70470174718071,NA
"840_90_030","fish",397.708491182167,0,NA
"840_90_031","tnegb",395.685279581073,0,0.000832515281063935
"840_90_031","plnorm",400.074800529322,4.3895209482493,NA
"840_90_031","fish",398.678281243685,2.99300166261202,NA
"840_90_034","tnegb",394.368525543625,1.72913811483693,0.000775720522564717
"840_90_034","plnorm",393.594308379191,0.954920950402027,NA
"840_90_034","fish",392.639387428788,0,NA
"840_90_035","tnegb",458.004745026908,0.756238911325795,0.000353266978517681
"840_90_035","plnorm",457.248506115583,0,NA
"840_90_035","fish",462.977153771187,5.72864765560399,NA
"840_90_036","tnegb",421.185155284572,1.33854163522744,0.000110246136161874
"840_90_036","plnorm",419.846613649345,0,NA
"840_90_036","fish",439.713108989098,19.8664953397529,NA
"840_90_037","tnegb",340.451394687914,1.73785613257274,0.00109065569683842
"840_90_037","plnorm",338.713538555341,0,NA
"840_90_037","fish",349.308960568064,10.5954220127236,NA
"840_90_038","tnegb",304.237186720301,2.01088464802257,0.189919806425577
"840_90_038","plnorm",304.176812131702,1.95051005942332,NA
"840_90_038","fish",302.226302072278,0,NA
"840_90_039","tnegb",452.86511639797,0,0.00114546596686935
"840_90_039","plnorm",457.359360794469,4.49424439649897,NA
"840_90_039","fish",459.603101184864,6.73798478689332,NA
"840_90_041","tnegb",425.422352032242,0,0.000716580888796243
"840_90_041","plnorm",430.736082575114,5.31373054287218,NA
"840_90_041","fish",435.764544313768,10.3421922815269,NA
"840_90_042","tnegb",464.850347649692,0,0.0010157071382191
"840_90_042","plnorm",468.516400916373,3.66605326668054,NA
"840_90_042","fish",468.629007680936,3.77866003124393,NA
"840_90_043","tnegb",348.094658929959,0,0.00212180616241005
"840_90_043","plnorm",350.735828077628,2.64116914766885,NA
"840_90_043","fish",350.490149286136,2.39549035617637,NA
"840_90_044","tnegb",341.121090671627,2.78771116149073,1.06102761774355e-05
"840_90_044","plnorm",338.333379510137,0,NA
"840_90_044","fish",340.524300802912,2.19092129277499,NA
"840_90_046","tnegb",364.95695357483,0,0.00265674127346527
"840_90_046","plnorm",365.519204676059,0.562251101229549,NA
"840_90_046","fish",367.05960792318,2.10265434835071,NA
"840_90_048","tnegb",409.956467287688,0,0.00721967265573746
"840_90_048","plnorm",415.571730836391,5.61526354870296,NA
"840_90_048","fish",412.767153279677,2.8106859919892,NA
"840_90_051","tnegb",427.643151626886,0,0.000268173425649269
"840_90_051","plnorm",432.145551914435,4.50240028754928,NA
"840_90_051","fish",429.674249981317,2.03109835443155,NA
"840_90_052","tnegb",310.25772031963,1.82267114846269,4.44072209571871e-05
"840_90_052","plnorm",313.765173258482,5.33012408731537,NA
"840_90_052","fish",308.435049171167,0,NA
"840_90_053","tnegb",315.544555079667,0.78147218894776,0.00263530285657021
"840_90_053","plnorm",314.763082890719,0,NA
"840_90_053","fish",315.399287199234,0.63620430851455,NA
"840_90_140","tnegb",398.844661212927,0,4.38837580451519e-06
"840_90_140","plnorm",400.266307680598,1.42164646767111,NA
"840_90_140","fish",400.940383549882,2.0957223369553,NA
"840_90_149","tnegb",392.813228870378,0,0.00288155928156433
"840_90_149","plnorm",395.624387053712,2.81115818333404,NA
"840_90_149","fish",394.533799477643,1.72057060726496,NA
"840_90_150","tnegb",441.545588771133,0,8.02272073482256e-05
"840_90_150","plnorm",445.568362215086,4.02277344395287,NA
"840_90_150","fish",452.142185309272,10.5965965381394,NA
"840_91_002","tnegb",416.573673412686,1.44773593519841,0.00102397087022895
"840_91_002","plnorm",421.902570675405,6.77663319791822,NA
"840_91_002","fish",415.125937477487,0,NA
"840_91_003","tnegb",380.5784048287,0.43634223931457,0.00161039806531429
"840_91_003","plnorm",384.910182177588,4.76811958820258,NA
"840_91_003","fish",380.142062589385,0,NA
"840_91_004","tnegb",385.928414490749,1.10132446284666,0.00491331843334218
"840_91_004","plnorm",387.818632475389,2.99154244748644,NA
"840_91_004","fish",384.827090027903,0,NA
"840_91_005","tnegb",424.241137371045,2.0035144528963,0.00586312560556922
"840_91_005","plnorm",429.2198994592,6.98227654105102,NA
"840_91_005","fish",422.237622918149,0,NA
"840_91_006","tnegb",389.737177491249,1.39494223336146,0.000154978999053851
"840_91_006","plnorm",390.831182218121,2.48894696023405,NA
"840_91_006","fish",388.342235257887,0,NA
"840_91_007","tnegb",297.764802902506,1.99506419037277,0.000464489865700986
"840_91_007","plnorm",298.816141812155,3.04640310002168,NA
"840_91_007","fish",295.769738712133,0,NA
"840_91_008","tnegb",364.568586334232,0.717135213816675,0.00142962674201794
"840_91_008","plnorm",364.939882691509,1.08843157109277,NA
"840_91_008","fish",363.851451120416,0,NA
"840_91_009","tnegb",480.758199527312,7.65841383531938,0.00763930663887619
"840_91_009","plnorm",473.099785691992,0,NA
"840_91_009","fish",478.895792205318,5.79600651332584,NA
"840_91_010","tnegb",524.166642904323,0,0.000111504882419152
"840_91_010","plnorm",525.562582223889,1.39593931956585,NA
"840_91_010","fish",525.420456748387,1.25381384406398,NA
"840_91_011","tnegb",470.634778850698,0,0.00493988625762057
"840_91_011","plnorm",474.620118548984,3.9853396982856,NA
"840_91_011","fish",476.673694478251,6.03891562755331,NA
"840_91_012","tnegb",576.825839249836,0,8.1098816502547e-05
"840_91_012","plnorm",582.813142355453,5.987303105617,NA
"840_91_012","fish",578.50615728865,1.6803180388149,NA
"840_91_013","tnegb",508.827792765289,1.52999274820689,0.000282316812048126
"840_91_013","plnorm",511.861815348387,4.56401533130514,NA
"840_91_013","fish",507.297800017082,0,NA
"840_91_014","tnegb",538.383915201293,0,0.000811409570234662
"840_91_014","plnorm",539.667770799659,1.28385559836556,NA
"840_91_014","fish",542.86927859268,4.48536339138604,NA
"840_91_015","tnegb",566.990257453212,4.07840899659197,0.000408984166334001
"840_91_015","plnorm",562.91184845662,0,NA
"840_91_015","fish",568.848291259164,5.93644280254421,NA
"840_91_016","tnegb",466.526971201698,0,0.00546189289293537
"840_91_016","plnorm",466.971979930586,0.445008728888695,NA
"840_91_016","fish",466.914617007594,0.387645805896057,NA
"840_91_017","tnegb",469.5313610606,1.99257647222106,0.000229579532197049
"840_91_017","plnorm",471.109270841243,3.57048625286353,NA
"840_91_017","fish",467.538784588379,0,NA
"840_91_019","tnegb",358.030586678826,0.241429729285699,0.00418464710492038
"840_91_019","plnorm",357.789156949541,0,NA
"840_91_019","fish",357.85753097882,0.0683740292797097,NA
"840_91_020","tnegb",454.864269410992,1.43551802720282,0.00212874388691343
"840_91_020","plnorm",456.215403756665,2.78665237287532,NA
"840_91_020","fish",453.428751383789,0,NA
"840_91_022","tnegb",523.525597544024,0,0.00215017944662217
"840_91_022","plnorm",527.465297719466,3.93970017544132,NA
"840_91_022","fish",525.79081612178,2.26521857775538,NA
"840_91_023","tnegb",331.194094308483,1.53305307310268,0.000565723307424274
"840_91_023","plnorm",335.648321500532,5.98728026515221,NA
"840_91_023","fish",329.66104123538,0,NA
"840_91_024","tnegb",390.660196345232,1.08835174806472,0.000476622394742888
"840_91_024","plnorm",392.807510855832,3.23566625866437,NA
"840_91_024","fish",389.571844597168,0,NA
"840_91_026","tnegb",467.475220089651,0.819313508504649,0.00588374605933334
"840_91_026","plnorm",466.655906581146,0,NA
"840_91_026","fish",466.95584205814,0.29993547699388,NA
"840_91_027","tnegb",437.486282520332,0.558045684202852,0.00174943193033419
"840_91_027","plnorm",439.01300338333,2.08476654720107,NA
"840_91_027","fish",436.928236836129,0,NA
"840_91_028","tnegb",414.677172506164,0,5.04964395853084e-06
"840_91_028","plnorm",417.84610668134,3.16893417517525,NA
"840_91_028","fish",415.954921536258,1.27774903009345,NA
"840_91_029","tnegb",461.528188212971,0.505491002532267,5.42531757033495e-05
"840_91_029","plnorm",463.73550265632,2.71280544588188,NA
"840_91_029","fish",461.022697210439,0,NA
"840_91_030","tnegb",429.364826396605,1.8443861241783,0.000248685198943396
"840_91_030","plnorm",433.120212450651,5.59977217822382,NA
"840_91_030","fish",427.520440272427,0,NA
"840_91_031","tnegb",431.30738352856,1.87950363092256,0.000975729903652396
